date_time,raw_moisture,raw_temperature,moisture,temperature,state
2024-07-01 07:24:07,36296,31.46055,60,31,dry
2024-07-01 07:25:08,36323,31.39813,61,31,dry
2024-07-01 07:26:09,36306,31.47616,61,31,dry
2024-07-01 07:27:09,36346,31.35912,61,31,dry
2024-07-01 07:28:10,36329,31.30451,61,31,dry
2024-07-01 07:29:10,36341,31.2733,61,31,dry
2024-07-01 07:30:10,36354,31.22648,61,31,dry
2024-07-01 07:31:11,36347,31.21088,61,31,dry
2024-07-01 07:32:11,36343,31.21088,61,31,dry
2024-07-01 07:33:11,36338,31.22648,61,31,dry
2024-07-01 07:34:12,36357,31.16406,61,31,dry
2024-07-01 07:35:12,36359,31.13285,61,31,dry
2024-07-01 07:36:13,36359,31.14066,61,31,dry
2024-07-01 07:37:13,36316,31.15626,61,31,dry
2024-07-01 07:38:14,36321,31.07824,61,31,dry
2024-07-01 07:39:14,36355,31.07824,61,31,dry
2024-07-01 07:40:15,36319,31.07044,61,31,dry
2024-07-01 07:41:15,36331,31.03143,61,31,dry
2024-07-01 07:42:16,36315,31.01582,61,31,dry
2024-07-01 07:43:16,36321,31.04703,61,31,dry
2024-07-01 07:44:17,36320,31.11725,61,31,dry
2024-07-01 07:45:17,36300,31.17187,61,31,dry
2024-07-01 07:46:18,36291,31.2733,60,31,dry
2024-07-01 07:47:18,36263,31.23429,60,31,dry
2024-07-01 07:48:19,36323,31.24989,61,31,dry
2024-07-01 07:49:19,36297,31.2655,60,31,dry
2024-07-01 07:50:19,36313,31.25769,61,31,dry
2024-07-01 07:51:20,36329,31.20308,61,31,dry
2024-07-01 07:52:20,36307,31.20308,61,31,dry
2024-07-01 07:53:21,36334,31.17967,61,31,dry
2024-07-01 07:54:22,36308,31.13285,61,31,dry
2024-07-01 07:55:23,36303,31.12505,61,31,dry
2024-07-01 07:56:24,36284,31.08604,60,31,dry
2024-07-01 07:57:24,36269,31.10945,60,31,dry
2024-07-01 07:58:25,36275,31.23429,60,31,dry
2024-07-01 07:59:26,36262,31.2655,60,31,dry
2024-07-01 08:00:26,36281,31.25769,60,31,dry
2024-07-01 08:01:27,36283,31.24209,60,31,dry
2024-07-01 08:02:27,36300,31.21088,61,31,dry
2024-07-01 08:03:28,36291,31.17967,60,31,dry
2024-07-01 08:04:28,36291,31.21088,60,31,dry
2024-07-01 08:05:28,36257,31.22648,60,31,dry
2024-07-01 08:06:29,36240,31.23429,60,31,dry
2024-07-01 08:07:29,36229,31.23429,60,31,dry
2024-07-01 08:08:30,36184,31.23429,60,31,dry
2024-07-01 08:09:30,36169,31.21088,60,31,dry
2024-07-01 08:10:31,36145,31.2655,60,31,dry
2024-07-01 08:11:31,36155,31.31231,60,31,dry
2024-07-01 08:12:36,36151,31.32011,60,31,dry
2024-07-01 08:13:36,36136,31.35132,60,31,dry
2024-07-01 08:14:37,36147,31.51517,60,32,dry
2024-07-01 08:15:37,36174,31.59319,60,32,dry
2024-07-01 08:16:38,36174,31.56979,60,32,dry
2024-07-01 08:17:38,36183,31.46836,60,31,dry
2024-07-01 08:18:39,36219,31.39033,60,31,dry
2024-07-01 08:19:40,36209,31.40594,60,31,dry
2024-07-01 08:20:40,36247,31.2811,60,31,dry
2024-07-01 08:21:41,36226,31.2811,60,31,dry
2024-07-01 08:22:42,36215,31.2733,60,31,dry
2024-07-01 08:23:42,36239,31.2655,60,31,dry
2024-07-01 08:24:43,36265,31.24989,60,31,dry
2024-07-01 08:25:43,36226,31.23429,60,31,dry
2024-07-01 08:26:44,36255,31.22648,60,31,dry
2024-07-01 08:27:44,36260,31.21868,60,31,dry
2024-07-01 08:28:44,36244,31.22648,60,31,dry
2024-07-01 08:29:45,36234,31.11725,60,31,dry
2024-07-01 08:30:46,36224,31.14066,60,31,dry
2024-07-01 08:31:47,36218,31.18747,60,31,dry
2024-07-01 08:32:47,36221,31.19527,60,31,dry
2024-07-01 08:33:48,36242,31.25769,60,31,dry
2024-07-01 08:34:48,36248,31.21868,60,31,dry
2024-07-01 08:35:49,36237,31.15626,60,31,dry
2024-07-01 08:36:50,36206,31.23429,60,31,dry
2024-07-01 08:37:51,36208,31.22648,60,31,dry
2024-07-01 08:38:51,36221,31.21868,60,31,dry
2024-07-01 08:39:51,36168,31.17967,60,31,dry
2024-07-01 08:40:52,36181,31.21088,60,31,dry
2024-07-01 08:41:53,36143,31.22648,60,31,dry
2024-07-01 08:42:54,36160,31.2655,60,31,dry
2024-07-01 08:43:54,36156,31.2655,60,31,dry
2024-07-01 08:44:55,36139,31.32011,60,31,dry
2024-07-01 08:45:56,36164,31.39813,60,31,dry
2024-07-01 08:46:57,36123,31.43715,60,31,dry
2024-07-01 08:47:57,36182,31.41374,60,31,dry
2024-07-01 08:48:58,36161,31.49176,60,31,dry
2024-07-01 08:49:58,36193,31.47616,60,31,dry
2024-07-01 08:50:59,36199,31.40594,60,31,dry
2024-07-01 08:51:59,36201,31.31231,60,31,dry
2024-07-01 08:52:59,36210,31.30451,60,31,dry
2024-07-01 08:54:00,36219,31.24989,60,31,dry
2024-07-01 08:55:01,36216,31.23429,60,31,dry
2024-07-01 08:56:01,36181,31.17967,60,31,dry
2024-07-01 08:57:02,36156,31.21868,60,31,dry
2024-07-01 08:58:02,36162,31.23429,60,31,dry
2024-07-01 08:59:02,36150,31.24989,60,31,dry
2024-07-01 09:00:03,36177,31.2655,60,31,dry
2024-07-01 09:01:03,36189,31.22648,60,31,dry
2024-07-01 09:02:03,36185,31.23429,60,31,dry
2024-07-01 09:03:04,36185,31.21868,60,31,dry
2024-07-01 09:04:04,36179,31.24209,60,31,dry
2024-07-01 09:05:05,36201,31.24989,60,31,dry
2024-07-01 09:06:05,36271,31.21868,60,31,dry
2024-07-01 09:07:06,36254,31.16406,60,31,dry
2024-07-01 09:08:07,36213,31.17967,60,31,dry
2024-07-01 09:09:08,36197,31.24209,60,31,dry
2024-07-01 09:10:08,36208,31.2655,60,31,dry
2024-07-01 09:11:09,36195,31.2655,60,31,dry
2024-07-01 09:12:10,36208,31.2655,60,31,dry
2024-07-01 09:13:11,36184,31.25769,60,31,dry
2024-07-01 09:14:12,36161,31.2967,60,31,dry
2024-07-01 09:15:12,36150,31.2811,60,31,dry
2024-07-01 09:16:13,36154,31.35132,60,31,dry
2024-07-01 09:17:13,36152,31.40594,60,31,dry
2024-07-01 09:18:14,36112,31.46836,60,31,dry
2024-07-01 09:19:14,36166,31.52297,60,32,dry
2024-07-01 09:20:15,36173,31.52297,60,32,dry
2024-07-01 09:21:15,36150,31.57759,60,32,dry
2024-07-01 09:22:16,36183,31.6322,60,32,dry
2024-07-01 09:23:16,36173,31.58539,60,32,dry
2024-07-01 09:24:17,36204,31.52297,60,32,dry
2024-07-01 09:25:18,36175,31.48396,60,31,dry
2024-07-01 09:26:18,36203,31.39813,60,31,dry
2024-07-01 09:27:19,36261,31.35912,60,31,dry
2024-07-01 09:28:20,36275,31.2967,60,31,dry
2024-07-01 09:29:20,36244,31.2967,60,31,dry
2024-07-01 09:30:21,36251,31.24989,60,31,dry
2024-07-01 09:31:21,36241,31.2655,60,31,dry
2024-07-01 09:32:22,36259,31.22648,60,31,dry
2024-07-01 09:33:22,36182,31.20308,60,31,dry
2024-07-01 09:34:23,36191,31.23429,60,31,dry
2024-07-01 09:35:24,36186,31.24989,60,31,dry
2024-07-01 09:36:24,36157,31.2889,60,31,dry
2024-07-01 09:37:25,36178,31.30451,60,31,dry
2024-07-01 09:38:25,36200,31.35132,60,31,dry
2024-07-01 09:39:26,36197,31.41374,60,31,dry
2024-07-01 09:40:26,36190,31.31231,60,31,dry
2024-07-01 09:41:27,36201,31.30451,60,31,dry
2024-07-01 09:42:27,36164,31.31231,60,31,dry
2024-07-01 09:43:27,36187,31.32791,60,31,dry
2024-07-01 09:44:28,36197,31.32791,60,31,dry
2024-07-01 09:45:29,36227,31.34352,60,31,dry
2024-07-01 09:46:29,36180,31.31231,60,31,dry
2024-07-01 09:47:29,36190,31.24989,60,31,dry
2024-07-01 09:48:30,36194,31.2655,60,31,dry
2024-07-01 09:49:31,36197,31.2811,60,31,dry
2024-07-01 09:50:31,36171,31.2967,60,31,dry
2024-07-01 09:51:31,36167,31.32791,60,31,dry
2024-07-01 09:52:32,36146,31.34352,60,31,dry
2024-07-01 09:53:32,36120,31.42934,60,31,dry
2024-07-01 09:54:33,36171,31.48396,60,31,dry
2024-07-01 09:55:33,36207,31.39033,60,31,dry
2024-07-01 09:56:34,36201,31.35912,60,31,dry
2024-07-01 09:57:34,36186,31.2889,60,31,dry
2024-07-01 09:58:35,36160,31.2889,60,31,dry
2024-07-01 09:59:36,36163,31.33572,60,31,dry
2024-07-01 10:00:36,36113,31.36692,60,31,dry
2024-07-01 10:01:36,36150,31.35912,60,31,dry
2024-07-01 10:02:37,36144,31.42934,60,31,dry
2024-07-01 10:03:37,36140,31.48396,60,31,dry
2024-07-01 10:04:38,36159,31.49176,60,31,dry
2024-07-01 10:05:38,36195,31.55418,60,32,dry
2024-07-01 10:06:38,36165,31.39033,60,31,dry
2024-07-01 10:07:39,36175,31.38253,60,31,dry
2024-07-01 10:08:39,36134,31.42154,60,31,dry
2024-07-01 10:09:40,36138,31.42934,60,31,dry
2024-07-01 10:10:40,36161,31.39813,60,31,dry
2024-07-01 10:11:41,36143,31.30451,60,31,dry
2024-07-01 10:12:41,36137,31.30451,60,31,dry
2024-07-01 10:13:42,36132,31.2811,60,31,dry
2024-07-01 10:14:43,36113,31.2733,60,31,dry
2024-07-01 10:15:43,36066,31.2889,60,31,dry
2024-07-01 10:16:44,36105,31.31231,60,31,dry
2024-07-01 10:17:45,36063,31.2967,60,31,dry
2024-07-01 10:18:46,36053,31.32011,60,31,dry
2024-07-01 10:19:46,36078,31.35132,60,31,dry
2024-07-01 10:20:47,36081,31.38253,60,31,dry
2024-07-01 10:21:47,36078,31.51517,60,32,dry
2024-07-01 10:22:48,36031,31.60099,60,32,dry
2024-07-01 10:23:49,36026,31.69462,60,32,dry
2024-07-01 10:24:49,35967,31.73363,60,32,dry
2024-07-01 10:25:50,35978,31.70243,60,32,dry
2024-07-01 10:26:51,35924,31.73363,60,32,dry
2024-07-01 10:27:52,35937,31.74144,60,32,dry
2024-07-01 10:28:52,35989,31.75704,60,32,dry
2024-07-01 10:29:53,35981,31.77265,60,32,dry
2024-07-01 10:30:53,36000,31.75704,60,32,dry
2024-07-01 10:31:54,35951,31.77265,60,32,dry
